identifier	name
AT5G60215	AT5G60215
AT5G60220	AT5G60220
AT5G60230	AT5G60230
AT5G60240	AT5G60240
AT5G60250	AT5G60250
AT5G60260	AT5G60260
AT5G60265	AT5G60265
AT5G60270	AT5G60270
AT5G60280	AT5G60280
AT5G60290	F15L12-16
AT5G60300	AT5G60300
AT5G60310	AT5G60310
AT5G60320	AT5G60320
AT5G60335	AT5G60335
AT5G60340	AT5G60340
AT5G60350	AT5G60350
AT5G60360	AT5G60360
AT5G60370	AT5G60370
AT5G60380	AT5G60380
AT5G60390	AT5G60390
AT5G60400	AT5G60400
AT5G60410	AT5G60410
AT5G60430	AT5G60430
AT5G60440	AT5G60440
AT5G60450	AT5G60450
AT5G60460	AT5G60460
AT5G60470	AT5G60470
AT5G60480	AT5G60480
AT5G60490	AT5G60490
AT5G60500	AT5G60500
AT5G60510	MUF9-14
AT5G60520	AT5G60520
AT5G60530	AT5G60530
AT5G60540	AT5G60540
AT5G60550	AT5G60550
AT5G60553	MUF9
AT5G60560	AT5G60560
AT5G60570	AT5G60570
AT5G60580	AT5G60580
AT5G60590	AT5G60590
AT5G60600	AT5G60600
AT5G60610	AT5G60610
AT5G60615	AT5G60615
AT5G60620	AT5G60620
AT5G60630	AT5G60630
AT5G60640	AT5G60640
AT5G60650	AT5G60650
AT5G60660	AT5G60660
AT5G60670	AT5G60670
AT5G60680	AT5G60680
AT5G60690	AT5G60690
AT5G60700	AT5G60700
AT5G60710	AT5G60710
AT5G60720	AT5G60720
AT5G60730	AT5G60730
AT5G60740	AT5G60740
AT5G60750	AT5G60750
AT5G60760	AT5G60760
AT5G60770	AT5G60770
AT5G60780	AT5G60780
AT5G60790	AT5G60790
AT5G60800	AT5G60800
AT5G60805	MAE1
AT5G60810	AT5G60810
AT5G60820	AT5G60820
AT5G60830	AT5G60830
AT5G60840	AT5G60840
AT5G60850	AT5G60850
AT5G60860	AT5G60860
AT5G60870	AT5G60870
AT5G60880	MAE1-13
AT5G60890	AT5G60890
AT5G60910	AT5G60910
AT5G60920	AT5G60920
AT5G60930	AT5G60930
AT5G60940	AT5G60940
AT5G60945	AT5G60945
AT5G60950	AT5G60950
AT5G60960	AT5G60960
AT5G60964	AT5G60964
AT5G60970	AT5G60970
AT5G60980	AT5G60980
AT5G60990	AT5G60990
AT5G61000	AT5G61000
AT5G61010	AT5G61010
AT5G61020	AT5G61020
AT5G61030	AT5G61030
AT5G61040	AT5G61040
AT5G61050	AT5G61050
AT5G61060	AT5G61060
AT5G61070	AT5G61070
AT5G61090	AT5G61090
AT5G61100	AT5G61100
AT5G61110	MAF19-11
AT5G61120	AT5G61120
AT5G61130	AT5G61130
AT5G61140	AT5G61140
AT5G61150	AT5G61150
AT5G61160	MAF19-17
AT5G61170	AT5G61170
AT5G61180	AT5G61180
AT5G61190	MAF19-19
AT5G61200	MAF19-20
AT5G61210	AT5G61210
AT5G61220	MAF19-16
AT5G61230	AT5G61230
AT5G61240	MFB13-23
AT5G61250	AT5G61250
AT5G61260	AT5G61260
AT5G61270	AT5G61270
AT5G61280	AT5G61280
AT5G61290	AT5G61290
AT5G61300	MFB13-7
AT5G61310	FB13-8
AT5G61320	AT5G61320
AT5G61330	AT5G61330
AT5G61340	AT5G61340
AT5G61350	AT5G61350
AT5G61360	AT5G61360
AT5G61370	AT5G61370
AT5G61380	AT5G61380
AT5G61390	AT5G61390
AT5G61400	AT5G61400
AT5G61410	AT5G61410
AT5G61412	AT5G61412
AT5G61420	AT5G61420
AT5G61430	AT5G61430
AT5G61440	AT5G61440
AT5G61450	MCI2-1
AT5G61460	AT5G61460
AT5G61470	AT5G61470
AT5G61480	AT5G61480
AT5G61490	K11J9-2
AT5G61495	AT5G61495
AT5G61500	AT5G61500
AT5G61510	AT5G61510
AT5G61520	AT5G61520
AT5G61530	AT5G61530
AT5G61540	AT5G61540
AT5G61550	AT5G61550
AT5G61560	AT5G61560
AT5G61570	AT5G61570
AT5G61580	AT5G61580
AT5G61590	AT5G61590
AT5G61600	AT5G61600
AT5G61605	AT5G61605
AT5G61610	K11J9-14
AT5G61620	AT5G61620
AT5G61630	K11J9-16
AT5G61640	AT5G61640
AT5G61650	AT5G61650
AT5G61660	K11J9-19
AT5G61670	AT5G61670
AT5G61680	AT5G61680
AT5G61690	AT5G61690
AT5G61700	AT5G61700
AT5G61710	AT5G61710
AT5G61720	AT5G61720
AT5G61730	AT5G61730
AT5G61740	AT5G61740
AT5G61750	AT5G61750
AT5G61760	AT5G61760
AT5G61770	AT5G61770
AT5G61780	AT5G61780
AT5G61790	AT5G61790
AT5G61800	AT5G61800
AT5G61810	AT5G61810
AT5G61820	AT5G61820
AT5G61830	AT5G61830
AT5G61840	AT5G61840
AT5G61850	AT5G61850
AT5G61865	AT5G61865
AT5G61880	AT5G61880
AT5G61890	AT5G61890
AT5G61910	AT5G61910
AT5G61900	AT5G61900
AT5G61920	AT5G61920
AT5G61930	AT5G61930
AT5G61940	K22G18-7
AT5G61950	AT5G61950
AT5G61960	AT5G61960
AT5G61970	AT5G61970
AT5G61980	AT5G61980
AT5G61990	MTG10-2
AT5G61997	AT5G61997
AT5G62000	AT5G62000
AT5G62020	AT5G62020
AT5G62030	MTG10-5
AT5G62040	MTG10-6
AT5G62050	AT5G62050
AT5G62060	AT5G62060
AT5G62065	AT5G62065
AT5G62070	AT5G62070
AT5G62080	AT5G62080
AT5G62090	AT5G62090
AT5G62100	AT5G62100
AT5G62110	AT5G62110
AT5G62120	AT5G62120
AT5G62130	AT5G62130
AT5G62140	AT5G62140
AT5G62150	MTG10-18
AT5G62160	AT5G62160
AT5G62165	AGL42
AT5G62170	AT5G62170
AT5G62180	AT5G62180
AT5G62190	AT5G62190
AT5G62200	AT5G62200
AT5G62210	AT5G62210
AT5G62220	AT5G62220
AT5G62230	AT5G62230
AT5G62240	MMI9-7
AT5G62250	AT5G62250
AT5G62260	AT5G62260
AT5G62270	AT5G62270
AT5G62280	AT5G62280
AT5G62290	AT5G62290
AT5G62300	AT5G62300
AT5G62310	AT5G62310
AT5G62320	AT5G62320
AT5G62330	MMI9-16
AT5G62340	MMI9-17
AT5G62350	AT5G62350
AT5G62360	AT5G62360
AT5G62370	MMI9-20
AT5G62380	AT5G62380
AT5G62390	AT5G62390
AT5G62400	MMI9-23
AT5G62410	AT5G62410
AT5G62420	AT5G62420
AT5G62430	AT5G62430
AT5G62440	AT5G62440
AT5G62460	AT5G62460
AT5G62470	AT5G62470
AT5G62480	AT5G62480
AT5G62490	AT5G62490
AT5G62500	AT5G62500
AT5G62510	K19B1-12
AT5G62520	AT5G62520
AT5G62530	AT5G62530
AT5G62540	AT5G62540
AT5G62550	K19B1-16
AT5G62560	AT5G62560
AT5G62570	AT5G62570
AT5G62573	AT5G62573
AT5G62575	SDH7B
AT5G62580	AT5G62580
AT5G62600	AT5G62600
AT5G62610	AT5G62610
AT5G62620	AT5G62620
AT5G62623	AT5G62623
AT5G62627	MRG21
AT5G62630	AT5G62630
AT5G62640	AT5G62640
AT5G62650	AT5G62650
AT5G62660	MRG21-8
AT5G62670	AT5G62670
AT5G62680	AT5G62680
AT5G62690	AT5G62690
AT5G62700	AT5G62700
AT5G62710	AT5G62710
AT5G62720	AT5G62720
AT5G62730	AT5G62730
AT5G62740	AT5G62740
AT5G62750	AT5G62750
AT5G62760	AT5G62760
AT5G62770	AT5G62770
AT5G62780	AT5G62780
AT5G62790	AT5G62790
AT5G62800	AT5G62800
AT5G62810	AT5G62810
AT5G62820	AT5G62820
AT5G62830	AT5G62830
AT5G62840	AT5G62840
AT5G62850	AT5G62850
AT5G62860	AT5G62860
AT5G62865	AT5G62865
AT5G62880	AT5G62880
AT5G62890	AT5G62890
AT5G62900	AT5G62900
AT5G62910	MQB2-23
AT5G62920	AT5G62920
AT5G62930	AT5G62930
AT5G62940	AT5G62940
AT5G62950	AT5G62950
AT5G62960	AT5G62960
AT5G62970	MJH22-2
AT5G62980	AT5G62980
AT5G62990	AT5G62990
AT5G62998	AT5G62998
AT5G63000	MJH22-6
AT5G63010	AT5G63010
AT5G63020	AT5G63020
AT5G63030	AT5G63030
AT5G63040	AT5G63040
AT5G63050	AT5G63050
AT5G63060	AT5G63060
AT5G63063	AT5G63063
AT5G63070	AT5G63070
AT5G63080	AT5G63080
AT5G63085	AT5G63085
AT5G63087	AT5G63087
AT5G63090	AT5G63090
AT5G63100	AT5G63100
AT5G63110	AT5G63110
AT5G63120	AT5G63120
AT5G63130	MDC12-9
AT5G63135	AT5G63135
AT5G63140	AT5G63140
AT5G63150	MDC12-12
AT5G63160	AT5G63160
AT5G63170	AT5G63170
AT5G63180	AT5G63180
AT5G63190	AT5G63190
AT5G63200	AT5G63200
AT5G63220	MDC12-19
AT5G63225	AT5G63225
AT5G63230	AT5G63230
AT5G63240	AT5G63240
AT5G63250	AT5G63250
AT5G63260	AT5G63260
AT5G63270	AT5G63270
AT5G63280	AT5G63280
AT5G63290	AT5G63290
AT5G63300	MDC12-27
AT5G63310	AT5G63310
AT5G63320	AT5G63320
AT5G63340	K9H21-7
AT5G63350	K9H21-8
AT5G63370	AT5G63370
AT5G63375	AT5G63375
AT5G63380	AT5G63380
AT5G63390	AT5G63390
AT5G63400	AT5G63400
AT5G63410	MLE2-4
AT5G63420	AT5G63420
AT5G63440	AT5G63440
AT5G63450	AT5G63450
AT5G63460	AT5G63460
AT5G63470	AT5G63470
AT5G63480	AT5G63480
AT5G63490	AT5G63490
AT5G63500	AT5G63500
AT5G63510	AT5G63510
AT5G63520	MLE2-15
AT5G63530	AT5G63530
AT5G63540	AT5G63540
AT5G63550	AT5G63550
AT5G63560	AT5G63560
AT5G63570	AT5G63570
AT5G63580	AT5G63580
AT5G63590	AT5G63590
AT5G63595	AT5G63595
AT5G63600	AT5G63600
AT5G63610	AT5G63610
AT5G63620	AT5G63620
AT5G63625	AT5G63625
AT5G63630	AT5G63630
AT5G63640	AT5G63640
AT5G63650	AT5G63650
AT5G63660	AT5G63660
AT5G63670	AT5G63670
AT5G63680	AT5G63680
AT5G63690	AT5G63690
AT5G63700	AT5G63700
AT5G63710	AT5G63710
AT5G63720	MBK5-20
AT5G63730	AT5G63730
AT5G63740	AT5G63740
AT5G63750	AT5G63750
AT5G63760	AT5G63760
AT5G63770	AT5G63770
AT5G63780	AT5G63780
AT5G63790	AT5G63790
AT5G63800	AT5G63800
AT5G63810	AT5G63810
AT5G63820	AT5G63820
AT5G63830	MGI19-3
AT5G63840	AT5G63840
AT5G63850	AT5G63850
AT5G63860	AT5G63860
AT5G63870	AT5G63870
AT5G63880	AT5G63880
AT5G63890	AT5G63890
AT5G63900	AT5G63900
AT5G63905	AT5G63905
AT5G63910	AT5G63910
AT5G63920	AT5G63920
AT5G63930	MBM17-3
AT5G63940	AT5G63940
AT5G63950	AT5G63950
AT5G63960	AT5G63960
AT5G63970	RGLG3
AT5G63980	AT5G63980
AT5G63990	AT5G63990
AT5G64000	AT5G64000
AT5G64010	AT5G64010
AT5G64020	AT5G64020
AT5G64030	AT5G64030
AT5G64040	MHJ24-2
AT5G64050	AT5G64050
AT5G64060	AT5G64060
AT5G64070	AT5G64070
AT5G64080	AT5G64080
AT5G64090	MHJ24-7
AT5G64100	AT5G64100
AT5G64110	AT5G64110
AT5G64120	AT5G64120
AT5G64130	MHJ24-11
AT5G64140	AT5G64140
AT5G64150	AT5G64150
AT5G64160	AT5G64160
AT5G64170	AT5G64170
AT5G64180	MSJ1-2
AT5G64190	AT5G64190
AT5G64200	AT5G64200
AT5G64210	AT5G64210
AT5G64220	AT5G64220
AT5G64230	MSJ1-7
AT5G64240	AT5G64240
AT5G64250	AT5G64250
AT5G64260	AT5G64260
AT5G64270	MSJ1-11
AT5G64280	AT5G64280
AT5G64290	AT5G64290
AT5G64300	AT5G64300
AT5G64310	AT5G64310
AT5G64320	AT5G64320
AT5G64330	AT5G64330
AT5G64340	AT5G64340
AT5G64350	AT5G64350
AT5G64360	AT5G64360
AT5G64370	AT5G64370
AT5G64380	MSJ1-22
AT5G64390	AT5G64390
AT5G64400	MSJ1-24
AT5G64395	AT5G64395
AT5G64401	AT5G64401
AT5G64410	AT5G64410
AT5G64420	AT5G64420
AT5G64430	T12B11-2
AT5G64440	AT5G64440
AT5G64450	AT5G64450
AT5G64460	AT5G64460
AT5G64470	AT5G64470
AT5G64480	AT5G64480
AT5G64490	AT5G64490
AT5G64500	AT5G64500
AT5G64510	AT5G64510
AT5G64520	AT5G64520
AT5G64530	AT5G64530
AT5G64540	AT5G64540
AT5G64550	MUB3-7
AT5G64560	AT5G64560
AT5G64570	AT5G64570
AT5G64580	AT5G64580
AT5G64590	AT5G64590
AT5G64600	AT5G64600
AT5G64610	AT5G64610
AT5G64620	AT5G64620
AT5G64630	AT5G64630
AT5G64640	AT5G64640
AT5G64650	AT5G64650
AT5G64660	AT5G64660
AT5G64667	AT5G64667
AT5G64670	AT5G64670
AT5G64680	AT5G64680
AT5G64687	AT5G64687
AT5G64690	AT5G64690
AT5G64700	AT5G64700
AT5G64710	MVP7-3
AT5G64720	AT5G64720
AT5G64730	AT5G64730
AT5G64740	AT5G64740
AT5G64750	AT5G64750
AT5G64760	AT5G64760
AT5G64770	AT5G64770
AT5G64780	AT5G64780
AT5G64790	MXK3-1
AT5G64800	AT5G64800
AT5G64810	AT5G64810
AT5G64813	AT5G64813
AT5G64816	AT5G64816
AT5G64820	MXK3-4
AT5G64830	AT5G64830
AT5G64840	AT5G64840
AT5G64850	AT5G64850
AT5G64860	AT5G64860
AT5G64870	AT5G64870
AT5G64880	AT5G64880
AT5G64890	AT5G64890
AT5G64900	AT5G64900
AT5G64905	AT5G64905
AT5G64910	AT5G64910
AT5G64920	AT5G64920
AT5G64930	AT5G64930
AT5G64940	AT5G64940
AT5G64950	MXK3-18
AT5G64960	AT5G64960
AT5G64970	AT5G64970
AT5G64980	AT5G64980
AT5G64990	AT5G64990
AT5G65000	AT5G65000
AT5G65005	AT5G65005
AT5G65010	AT5G65010
AT5G65020	AT5G65020
AT5G65030	AT5G65030
AT5G65040	AT5G65040
AT5G65050	AT5G65050
AT5G65060	AT5G65060
AT5G65070	AT5G65070
AT5G65080	AT5G65080
AT5G65090	AT5G65090
AT5G65100	AT5G65100
AT5G65110	AT5G65110
AT5G65120	MQN23-5
AT5G65130	AT5G65130
AT5G65140	AT5G65140
AT5G65158	PLAT3
AT5G65160	TPR14
AT5G65165	AT5G65165
AT5G65170	AT5G65170
AT5G65180	AT5G65180
AT5G65200	AT5G65200
AT5G65205	MQN23-14
AT5G65207	AT5G65207
AT5G65210	AT5G65210
AT5G65220	AT5G65220
AT5G65225	AT5G65225
AT5G65230	AT5G65230
AT5G65240	MQN23-19
AT5G65250	AT5G65250
AT5G65260	AT5G65260
AT5G65270	AT5G65270
AT5G65274	AT5G65274
AT5G65280	AT5G65280
AT5G65290	AT5G65290
AT5G65300	AT5G65300
AT5G65310	AT5G65310
AT5G65320	AT5G65320
AT5G65330	AT5G65330
AT5G65340	MNA5-7
AT5G65350	AT5G65350
AT5G65360	AT5G65360
AT5G65370	AT5G65370
AT5G65380	AT5G65380
AT5G65390	AT5G65390
AT5G65400	AT5G65400
AT5G65410	AT5G65410
AT5G65420	AT5G65420
AT5G65430	AT5G65430
AT5G65440	MNA5-17
AT5G65450	AT5G65450
AT5G65460	AT5G65460
AT5G65470	AT5G65470
AT5G65480	AT5G65480
AT5G65490	AT5G65490
AT5G65495	AT5G65495
AT5G65500	AT5G65500
AT5G65510	AT5G65510
AT5G65520	K21L13-2
AT5G65530	K21L13-3
AT5G65540	K21L13-5
AT5G65550	AT5G65550
AT5G65560	AT5G65560
AT5G65570	AT5G65570
AT5G65580	AT5G65580
AT5G65590	AT5G65590
AT5G65600	AT5G65600
AT5G65609	AT5G65609
AT5G65610	AT5G65610
AT5G65613	AT5G65613
AT5G65620	AT5G65620
AT5G65630	AT5G65630
AT5G65640	AT5G65640
AT5G65650	AT5G65650
AT5G65660	AT5G65660
AT5G65670	AT5G65670
AT5G65683	AT5G65683
AT5G65690	AT5G65690
AT5G65687	F6H11-180
AT5G65685	AT5G65685
AT5G65700	AT5G65700
AT5G65710	AT5G65710
AT5G65720	AT5G65720
AT5G65730	AT5G65730
AT5G65740	AT5G65740
AT5G65750	AT5G65750
AT5G65760	AT5G65760
AT5G65780	AT5G65780
AT5G65770	AT5G65770
AT5G65790	AT5G65790
AT5G65800	AT5G65800
AT5G65810	AT5G65810
AT5G65820	K22J17-3
AT5G65830	AT5G65830
AT5G65840	AT5G65840
AT5G65850	AT5G65850
AT5G65860	AT5G65860
AT5G65870	AT5G65870
AT5G65880	AT5G65880
AT5G65890	AT5G65890
AT5G65900	AT5G65900
AT5G65910	AT5G65910
AT5G65920	AT5G65920
AT5G65925	AT5G65925
AT5G65930	AT5G65930
AT5G65940	AT5G65940
AT5G65950	K14B20-12
AT5G65960	K2A18-2
AT5G65970	AT5G65970
AT5G65980	AT5G65980
AT5G65990	AT5G65990
AT5G66000	K2A18-6
AT5G66005	AT5G66005
AT5G66010	AT5G66010
AT5G66020	AT5G66020
AT5G66030	AT5G66030
AT5G66040	AT5G66040
AT5G66050	AT5G66050
AT5G66052	AT5G66052
AT5G66053	AT5G66053
AT5G66055	AT5G66055
AT5G66060	AT5G66060
AT5G66070	AT5G66070
AT5G66080	AT5G66080
AT5G66090	K2A18-17
AT5G66100	AT5G66100
AT5G66110	AT5G66110
AT5G66120	AT5G66120
AT5G66130	AT5G66130
AT5G66140	AT5G66140
AT5G66150	AT5G66150
AT5G66160	AT5G66160
AT5G66170	AT5G66170
AT5G66180	AT5G66180
AT5G66190	AT5G66190
AT5G66200	AT5G66200
AT5G66210	AT5G66210
AT5G66230	K2A18-31
AT5G66220	AT5G66220
AT5G66240	AT5G66240
AT5G66250	K1L20-3
AT5G66260	AT5G66260
AT5G66270	AT5G66270
AT5G66280	AT5G66280
AT5G66290	AT5G66290
AT5G66300	AT5G66300
AT5G66310	AT5G66310
AT5G66320	AT5G66320
AT5G66330	AT5G66330
AT5G66335	AT5G66335
AT5G66340	AT5G66340
AT5G66350	AT5G66350
AT5G66360	AT5G66360
AT5G66370	K1F13-2
AT5G66380	AT5G66380
AT5G66390	AT5G66390
AT5G66400	AT5G66400
AT5G66410	AT5G66410
AT5G66420	K1F13-7
AT5G66430	AT5G66430
AT5G66440	AT5G66440
AT5G66450	AT5G66450
AT5G66460	AT5G66460
AT5G66470	K1F13-13
AT5G66480	AT5G66480
AT5G66490	AT5G66490
AT5G66500	AT5G66500
AT5G66510	AT5G66510
AT5G66530	AT5G66530
AT5G66520	AT5G66520
AT5G66540	AT5G66540
AT5G66550	K1F13-22
AT5G66560	AT5G66560
AT5G66570	AT5G66570
AT5G66580	K1F13-26
AT5G66590	AT5G66590
AT5G66600	K1F13-28
AT5G66595	AT5G66595
AT5G66607	AT5G66607
AT5G66610	AT5G66610
AT5G66620	AT5G66620
AT5G66630	AT5G66630
AT5G66631	AT5G66631
AT5G66640	AT5G66640
AT5G66650	MSN2-3
AT5G66658	AT5G66658
AT5G66660	MSN2-4
AT5G66670	AT5G66670
AT5G66675	AT5G66675
AT5G66680	AT5G66680
AT5G66690	AT5G66690
AT5G66700	AT5G66700
AT5G66710	MSN2-10
AT5G66720	AT5G66720
AT5G66730	AT5G66730
AT5G66740	AT5G66740
AT5G66750	AT5G66750
AT5G66760	AT5G66760
AT5G66770	AT5G66770
AT5G66780	AT5G66780
AT5G66790	AT5G66790
AT5G66800	MUD21-4
AT5G66810	MUD21-5
AT5G66815	AT5G66815
AT5G66816	AT5G66816
AT5G66820	AT5G66820
AT5G66830	AT5G66830
AT5G66840	MUD21-10
AT5G66850	AT5G66850
AT5G66860	MUD21-12
AT5G66870	AT5G66870
AT5G66880	AT5G66880
AT5G66890	AT5G66890
AT5G66900	AT5G66900
AT5G66910	AT5G66910
AT5G66920	AT5G66920
AT5G66930	AT5G66930
AT5G66940	AT5G66940
AT5G66950	AT5G66950
AT5G66960	AT5G66960
AT5G66970	K8A10-4
AT5G66980	K8A10-5
AT5G66985	AT5G66985
AT5G66990	AT5G66990
AT5G67000	AT5G67000
AT5G67010	AT5G67010
AT5G67020	AT5G67020
AT5G67030	AT5G67030
AT5G67040	AT5G67040
AT5G67050	AT5G67050
AT5G67060	AT5G67060
AT5G67070	AT5G67070
AT5G67080	AT5G67080
AT5G67090	AT5G67090
AT5G67100	AT5G67100
AT5G67110	AT5G67110
AT5G67120	AT5G67120
AT5G67130	AT5G67130
AT5G67140	AT5G67140
AT5G67150	AT5G67150
AT5G67160	AT5G67160
AT5G67170	AT5G67170
AT5G67180	AT5G67180
AT5G67190	AT5G67190
AT5G67200	AT5G67200
AT5G67210	AT5G67210
AT5G67220	AT5G67220
AT5G67230	AT5G67230
AT5G67240	AT5G67240
AT5G67245	AT5G67245
AT5G67250	AT5G67250
AT5G67260	AT5G67260
AT5G67265	AT5G67265
AT5G67270	AT5G67270
AT5G67280	AT5G67280
AT5G67290	AT5G67290
AT5G67300	AT5G67300
AT5G67310	AT5G67310
AT5G67320	AT5G67320
AT5G67330	AT5G67330
AT5G67340	AT5G67340
AT5G67350	AT5G67350
AT5G67360	AT5G67360
AT5G67370	AT5G67370
AT5G67380	AT5G67380
AT5G67385	AT5G67385
AT5G67390	K8K14-12
AT5G67400	AT5G67400
AT5G67410	K8K14-14
AT5G67411	AT5G67411
AT5G67420	AT5G67420
AT5G67430	AT5G67430
AT5G67440	AT5G67440
AT5G67450	AT5G67450
AT5G67460	AT5G67460
AT5G67470	AT5G67470
AT5G67480	AT5G67480
AT5G67490	AT5G67490
AT5G67500	AT5G67500
AT5G67510	AT5G67510
AT5G67520	AT5G67520
AT5G67530	AT5G67530
AT5G67540	AT5G67540
AT5G67550	AT5G67550
AT5G67560	AT5G67560
AT5G67570	AT5G67570
AT5G67580	AT5G67580
AT5G67590	AT5G67590
AT5G67600	AT5G67600
AT5G67610	K9I9-18
AT5G67620	AT5G67620
AT5G67630	AT5G67630
AT5G67640	AT5G67640
AT3G01015	AT3G01015
AT3G01010	AT3G01010
AT3G01020	AT3G01020
AT3G01030	AT3G01030
AT3G01040	AT3G01040
AT3G01050	AT3G01050
AT3G01060	AT3G01060
AT3G01070	AT3G01070
AT3G01080	AT3G01080
AT3G01085	AT3G01085
AT3G01090	AT3G01090
AT3G01100	AT3G01100
AT3G01120	AT3G01120
AT3G01130	AT3G01130
AT3G01140	AT3G01140
AT3G01150	AT3G01150
AT3G01160	AT3G01160
AT3G01170	AT3G01170
AT3G01175	AT3G01175
AT3G01180	AT3G01180
AT3G01185	AT3G01185
AT3G01190	AT3G01190
AT3G01200	AT3G01200
AT3G01210	AT3G01210
AT3G01220	AT3G01220
AT3G01230	AT3G01230
AT3G01240	AT3G01240
AT3G01250	AT3G01250
AT3G01260	AT3G01260
AT3G01270	AT3G01270
AT3G01280	AT3G01280
AT3G01290	AT3G01290
AT3G01300	AT3G01300
AT3G01310	AT3G01310
AT3G01311	AT3G01311
AT3G01320	AT3G01320
AT3G01319	AT3G01319
AT3G01322	AT3G01322
AT3G01326	AT3G01326
AT3G01327	AT3G01327
AT3G01328	AT3G01328
AT3G01329	AT3G01329
AT3G01331	AT3G01331
AT3G01323	AT3G01323
AT3G01324	AT3G01324
AT3G01325	AT3G01325
AT3G01330	AT3G01330
AT3G01340	AT3G01340
AT3G01345	AT3G01345
AT3G01350	AT3G01350
AT3G01360	AT3G01360
AT3G01370	AT3G01370
AT3G01380	AT3G01380
AT3G01390	AT3G01390
AT3G01400	AT3G01400
AT3G01410	AT3G01410
AT3G01415	AT3G01415
AT3G01420	AT3G01420
AT3G01430	AT3G01430
AT3G01435	AT3G01435
AT3G01440	AT3G01440
AT3G01450	AT3G01450
AT3G01460	AT3G01460
AT3G01470	AT3G01470
AT3G01475	AT3G01475
AT3G01480	AT3G01480
AT3G01490	AT3G01490
AT3G01500	AT3G01500
AT3G01510	AT3G01510
AT3G01513	AT3G01513
AT3G01516	AT3G01516
AT3G01520	AT3G01520
AT3G01530	AT3G01530
AT3G01540	AT3G01540
AT3G01550	AT3G01550
AT3G01560	AT3G01560
AT3G01570	AT3G01570
AT3G01572	AT3G01572
AT3G01580	AT3G01580
AT3G01590	AT3G01590
AT3G01600	AT3G01600
AT3G01610	AT3G01610
AT3G01620	AT3G01620
AT3G01630	AT3G01630
AT3G01640	AT3G01640
AT3G01650	AT3G01650
AT3G01660	F4P13-20
AT3G01670	AT3G01670
AT3G01680	AT3G01680
AT3G01690	AT3G01690
AT3G01700	AT3G01700
AT3G01710	AT3G01710
AT3G01720	AT3G01720
AT3G01730	AT3G01730
AT3G01740	AT3G01740
AT3G01750	AT3G01750
AT3G01760	AT3G01760
AT3G01770	AT3G01770
AT3G01780	AT3G01780
AT3G01790	F28J7-12
AT3G01800	AT3G01800
AT3G01810	AT3G01810
AT3G01820	AT3G01820
AT3G01830	AT3G01830
AT3G01840	AT3G01840
AT3G01850	AT3G01850
AT3G01860	AT3G01860
AT3G01870	AT3G01870
AT3G01880	AT3G01880
AT3G01890	AT3G01890
AT3G01900	AT3G01900
AT3G01910	AT3G01910
AT3G01920	AT3G01920
AT3G01930	AT3G01930
AT3G01940	AT3G01940
AT3G01960	AT3G01960
AT3G01950	AT3G01950
AT3G01961	AT3G01961
AT3G01970	AT3G01970
AT3G01980	AT3G01980
AT3G01990	AT3G01990
AT3G02000	AT3G02000
AT3G02020	AT3G02020
AT3G02010	AT3G02010
AT3G02030	AT3G02030
AT3G02040	AT3G02040
AT3G02050	AT3G02050
AT3G02060	AT3G02060
AT3G02065	AT3G02065
AT3G02070	AT3G02070
AT3G02080	AT3G02080
AT3G02090	AT3G02090
AT3G02100	AT3G02100
AT3G02110	AT3G02110
AT3G02120	AT3G02120
AT3G02125	F1C9-9
AT3G02130	AT3G02130
AT3G02140	AT3G02140
AT3G02150	AT3G02150
AT3G02160	AT3G02160
AT3G02170	AT3G02170
AT3G02180	AT3G02180
AT3G02190	AT3G02190
AT3G02200	AT3G02200
AT3G02210	AT3G02210
AT3G02220	AT3G02220
AT3G02230	AT3G02230
AT3G02240	AT3G02240
AT3G02242	AT3G02242
AT3G02245	AT3G02245
AT3G02250	AT3G02250
AT3G02255	AT3G02255
AT3G02260	AT3G02260
AT3G02270	F14P3-8
AT3G02280	AT3G02280
AT3G02290	AT3G02290
AT3G02300	AT3G02300
AT3G02310	AT3G02310
AT3G02320	AT3G02320
AT3G02330	AT3G02330
AT3G02340	F11A12-3
AT3G02350	AT3G02350
AT3G02360	AT3G02360
AT3G02370	AT3G02370
AT3G02380	AT3G02380
AT3G02390	AT3G02390
AT3G02410	AT3G02410
AT3G02400	F16B3-3
AT3G02420	AT3G02420
AT3G02430	AT3G02430
AT3G02440	AT3G02440
AT3G02450	AT3G02450
AT3G02460	AT3G02460
AT3G02470	AT3G02470
AT3G02480	AT3G02480
AT3G02490	AT3G02490
AT3G02493	AT3G02493
AT3G02500	AT3G02500
AT3G02510	AT3G02510
AT3G02520	AT3G02520
AT3G02530	AT3G02530
AT3G02540	AT3G02540
AT3G02550	AT3G02550
AT3G02555	AT3G02555
AT3G02560	AT3G02560
AT3G02570	AT3G02570
AT3G02580	AT3G02580
AT3G02590	AT3G02590
AT3G02600	AT3G02600
AT3G02610	AT3G02610
AT3G02620	AT3G02620
AT3G02630	AT3G02630
AT3G02640	AT3G02640
AT3G02645	AT3G02645
AT3G02650	AT3G02650
AT3G02660	AT3G02660
AT3G02670	AT3G02670
AT3G02673	AT3G02673
AT3G02677	AT3G02677
AT3G02680	AT3G02680
AT3G02690	AT3G02690
AT3G02700	F16B3-33
AT3G02710	AT3G02710
AT3G02720	AT3G02720
AT3G02730	F13E7-33
AT3G02740	AT3G02740
