p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.0624041103297632e-10	0.9967331153442993	0.043	0.012	2.9353163164301026e-6	Meristematic cell	AT2G31210
1.0640244402161883e-10	1.0394488406052629	0.108	0.053	2.939793125873307e-6	Meristematic cell	AT3G03090
1.0728805881190971e-10	0.45735978001085176	0.111	0.054	2.9642617769142535e-6	Meristematic cell	AT1G18170
1.0805855236602505e-10	2.048090704685414	0.039	0.01	2.985549743320906e-6	Meristematic cell	AT4G33470
1.1125877326989232e-10	1.0828448169992875	0.073	0.029	3.0739686466738546e-6	Meristematic cell	AT2G25660
1.1140808850520514e-10	0.5020326125250749	0.147	0.08	3.078094077310313e-6	Meristematic cell	AT2G17970
1.1243820468179266e-10	3.0364126328832564	0.013	0	3.1065551571532493e-6	Meristematic cell	AT5G28960
1.1500408108724319e-10	1.573787456483303	0.029	0.006	3.177447756359442e-6	Meristematic cell	AT1G54330
1.1592197494519451e-10	0.156805398353423	0.307	0.202	3.202808245760779e-6	Meristematic cell	AT1G32630
1.1607551216245904e-10	0.4470771480525735	0.224	0.141	3.207050325536581e-6	Meristematic cell	AT5G07330
1.1896509275036527e-10	0.3267252776298202	0.287	0.187	3.2868865475998423e-6	Meristematic cell	AT1G08600
1.2096281272998545e-10	0.1721633491134229	0.451	0.317	3.342081552916768e-6	Meristematic cell	AT1G67280
1.2097847195337204e-10	0.2625020372260334	0.169	0.095	3.342514201599716e-6	Meristematic cell	AT1G01225
1.211597125630409e-10	0.22191487184878866	0.714	0.549	3.347521698404257e-6	Meristematic cell	AT2G27450
1.2222224691189377e-10	0.42039975024483134	0.111	0.054	3.376878459928713e-6	Meristematic cell	AT2G30390
1.2238997501203129e-10	0.4674236090312993	0.167	0.096	3.3815126196074123e-6	Meristematic cell	AT3G47360
1.2247994439447144e-10	0.16609074664912216	0.239	0.148	3.3839983836748514e-06	Meristematic cell	AT4G34138
1.2330871128106483e-10	0.19086233460477642	0.502	0.346	3.4068963839845403e-6	Meristematic cell	AT3G53880
1.2583928025420074e-10	0.2960060038153003	0.142	0.076	3.4768134741433123e-6	Meristematic cell	AT5G16320
1.2596538748981248e-10	1.6061771962918456	0.056	0.019	3.480297690956029e-6	Meristematic cell	AT4G14700
1.28878539966813e-10	0.30965811678936017	0.207	0.125	3.5607851807430765e-6	Meristematic cell	AT5G20930
1.315900503512328e-10	0.6216994695225351	0.093	0.042	3.6357015011542113e-6	Meristematic cell	AT4G15890
1.3462968321397039e-10	0.4879154784747266	0.134	0.071	3.7196835175187877e-6	Meristematic cell	AT2G02590
1.3939956397376138e-10	0.528433599151505	0.07	0.028	3.851470553031053e-6	Meristematic cell	AT1G11180
1.4008936328047064e-10	2.2530346422397844	0.023	0.003	3.870529018076123e-6	Meristematic cell	AT4G23770
1.4051063809835843e-10	0.1850254183940927	0.477	0.339	3.882168420019545e-6	Meristematic cell	AT2G44530
1.4077201457250507e-10	0.49026333795338495	0.037	0.009	3.889389990623743e-6	Meristematic cell	AT1G49405
1.4568647240401822e-10	0.13911636542105232	0.521	0.373	4.0251715460506195e-6	Meristematic cell	AT2G03890
1.473900217337872e-10	0.4033961713171075	0.195	0.116	4.072238910482807e-6	Meristematic cell	AT3G15220
1.5239085573820163e-10	0.19830223662257573	0.292	0.191	4.210406953190773e-6	Meristematic cell	AT5G55260
1.5298006503503715e-10	0.17829414813488853	0.594	0.434	4.2266862168530415e-6	Meristematic cell	AT3G55020
1.5501059424343877e-10	2.302333566478821	0.028	0.006	4.28278770835197e-6	Meristematic cell	AT1G61190
1.5922224746362442e-10	1.8784138940842912	0.028	0.006	4.399151475172479e-6	Meristematic cell	AT1G62420
1.6114294818007833e-10	0.21991824001700078	0.293	0.191	4.4522185152673844e-6	Meristematic cell	AT2G17700
1.6211526237063598e-10	0.3455294874727102	0.157	0.087	4.4790825840383015e-6	Meristematic cell	AT3G62540
1.6337600880439228e-10	0.1621518769802952	0.233	0.143	4.513915747256554e-6	Meristematic cell	AT2G30600
1.7136678449154996e-10	0.6172857380863173	0.111	0.055	4.734692888717034e-6	Meristematic cell	AT2G34460
1.7155818737926117e-10	1.458265439108696	0.043	0.012	4.739981159101607e-6	Meristematic cell	ATCG01050
1.7176427522585738e-10	1.0845054049857819	0.058	0.021	4.745675160215213e-6	Meristematic cell	AT5G64380
1.7553083327009765e-10	0.5390374088056333	0.138	0.074	4.849741392419528e-6	Meristematic cell	AT4G27630
1.7702738818050955e-10	0.623721103331289	0.083	0.036	4.891089708039298e-6	Meristematic cell	AT5G01510
1.7867568218905673e-10	0.7741083672000588	0.111	0.055	4.936630423201448e-6	Meristematic cell	AT1G31835
1.824696955796832e-10	0.20216134465829194	0.322	0.216	5.041455219171068e-6	Meristematic cell	AT2G38950
1.82861133972158e-10	0.5752352311957027	0.132	0.07	5.0522702705167535e-6	Meristematic cell	AT2G30480
1.8496385733350138e-10	0.11682148149528082	0.208	0.124	5.11036641426731e-6	Meristematic cell	AT5G50860
1.8809465893955626e-10	3.6380059393643966	0.014	0.001	5.196867331841e-6	Meristematic cell	AT1G01980
1.8989607309201843e-10	2.9057574330208613	0.014	0.001	5.246638603459377e-6	Meristematic cell	AT5G05940
1.9283397778506886e-10	0.4890825047931392	0.254	0.17	5.327809972223668e-6	Meristematic cell	AT5G59720
1.9293595383388273e-10	2.305200365108811	0.014	0.001	5.330627468476346e-6	Meristematic cell	AT1G65910
1.9555856046210007e-10	3.003221392569884	0.021	0.003	5.403087467007363e-6	Meristematic cell	AT3G07920
2.006525424877104e-10	0.33839182976068694	0.301	0.2	5.54382909639295e-6	Meristematic cell	AT2G36850
2.0108349414814736e-10	0.3632479990893436	0.196	0.118	5.555735859819164e-6	Meristematic cell	AT3G29100
2.0200322257414416e-10	0.17896483192787827	0.307	0.202	5.581147036501029e-6	Meristematic cell	AT1G04230
2.0721573890452778e-10	0.29464728375107907	0.667	0.496	5.725163650193198e-6	Meristematic cell	AT2G38710
2.1278150478596603e-10	0.2799480447897955	0.252	0.161	5.878940195731455e-6	Meristematic cell	AT3G16700
2.1472122445951255e-10	2.066225064303434	0.021	0.003	5.9325327105918726e-6	Meristematic cell	AT2G18340
2.161829065076843e-10	0.6578450396517193	0.1	0.047	5.9729175239008095e-6	Meristematic cell	AT1G75060
2.1766424231752073e-10	0.14846823331898706	0.186	0.109	6.01384535099078e-6	Meristematic cell	AT4G23020
2.19916573789914e-10	1.5588316314796868	0.021	0.003	6.076075017241534e-6	Meristematic cell	AT1G72910
2.2349832736713486e-10	1.6260977260188145	0.051	0.017	6.175035286826569e-6	Meristematic cell	AT3G47950
2.254949987740593e-10	0.23466734523926736	0.169	0.096	6.230201321128484e-6	Meristematic cell	AT1G19010
2.263318714574891e-10	0.8145923786322884	0.07	0.028	6.253323276498966e-6	Meristematic cell	AT5G66330
2.2919118145514118e-10	0.16508870171367596	0.482	0.347	6.3323231524240955e-6	Meristematic cell	AT1G52730
2.3158884988908063e-10	1.596510315027202	0.042	0.012	6.3985683335854084e-6	Meristematic cell	AT2G28050
2.4185558916546056e-10	0.36170725055922226	0.064	0.024	6.68222807305251e-6	Meristematic cell	AT1G51520
2.498720668516572e-10	0.1835647610809712	0.407	0.285	6.903715335044438e-6	Meristematic cell	AT2G39260
2.503043502857646e-10	0.24617169597957833	0.107	0.051	6.91565889404539e-6	Meristematic cell	AT4G26555
2.521021643504619e-10	0.8712904927843335	0.116	0.059	6.965330698838913e-6	Meristematic cell	AT1G23230
2.629118748821299e-10	0.16501970809273458	0.655	0.462	7.263992191118367e-6	Meristematic cell	AT4G22300
2.637318941068021e-10	1.318170173415611	0.037	0.009	7.286648502276835e-6	Meristematic cell	AT4G02482
2.6500990646015663e-10	3.0128223417901268	0.015	0.001	7.321958705587667e-6	Meristematic cell	AT3G05340
2.681691369202933e-10	4.350881811087638	0.011	0	7.409245083970784e-6	Meristematic cell	AT1G71690
2.7175839461083493e-10	0.4175375408731421	0.151	0.084	7.5084126847027585e-6	Meristematic cell	AT5G08340
2.7708455408211713e-10	0.1404439457373181	0.227	0.141	7.655569144734814e-6	Meristematic cell	AT4G39560
2.8834175119798397e-10	0.16153907258629974	0.517	0.366	7.9665942438491e-6	Meristematic cell	AT1G04810
2.9107768968196285e-10	0.46785411683483247	0.121	0.062	8.042185488222951e-6	Meristematic cell	AT2G03140
2.972819380231347e-10	0.8599859572923041	0.066	0.026	8.213602665641188e-6	Meristematic cell	AT3G25013
2.984329913631884e-10	0.8918453655956586	0.059	0.022	8.245405118373531e-6	Meristematic cell	AT2G25590
3.049835974936783e-10	0.16756428912344834	0.507	0.369	8.426391815152838e-6	Meristematic cell	AT3G03340
3.0599458564714025e-10	0.1572602174343336	0.342	0.231	8.454324406844838e-6	Meristematic cell	AT5G06950
3.065541376590452e-10	0.19476816636126415	0.333	0.222	8.469784269381759e-6	Meristematic cell	AT3G53210
3.110140707425747e-10	0.46275242642175085	0.199	0.121	8.593007760546597e-6	Meristematic cell	AT1G64630
3.115976602136372e-10	0.1540606035009544	0.081	0.035	8.609131754042582e-6	Meristematic cell	AT1G72100
3.1296324304289274e-10	0.12797071601695365	0.382	0.26	8.646861442032084e-6	Meristematic cell	AT5G03430
3.1567953600372994e-10	0.3156707783837063	0.183	0.107	8.721909900247055e-6	Meristematic cell	AT5G41360
3.1777615312922227e-10	0.7704887267633964	0.058	0.021	8.779837334807282e-6	Meristematic cell	AT3G02390
3.2294534027701775e-10	0.2633200244772471	0.132	0.069	8.922656806513723e-6	Meristematic cell	AT5G49215
3.3168457189245635e-10	0.6047451848241554	0.126	0.066	9.164113036816676e-6	Meristematic cell	AT3G04750
3.340196950388372e-10	1.1181156543432627	0.037	0.01	9.228630154228032e-6	Meristematic cell	AT3G01570
3.4074759903879896e-10	0.3617067635050022	0.086	0.038	9.414515413842977e-6	Meristematic cell	AT2G25050
3.470730088390669e-10	3.1568341544377585	0.016	0.001	9.58928016121458e-6	Meristematic cell	AT5G28650
3.4937770323223893e-10	0.24219168096873744	0.109	0.053	9.652956562603529e-6	Meristematic cell	AT5G50170
3.5239026227691956e-10	0.21019119782524687	0.126	0.064	9.73619055644901e-6	Meristematic cell	AT1G73950
3.533326065365372e-10	0.1317898442344494	0.269	0.173	9.762226585997987e-6	Meristematic cell	AT2G44950
3.5566732234508095e-10	0.18162684595889814	0.805	0.572	9.826732449072241e-6	Meristematic cell	AT5G06660
3.607218230633016e-10	0.27394881605290067	0.141	0.075	9.96638324941596e-6	Meristematic cell	AT3G47200
3.6575561850731347e-10	0.10173132960427944	0.274	0.175	1.0105461983738564e-5	Meristematic cell	AT1G36990
